# S3-async vm-u100-slots-60 — 2026-09-22 16:07:15
# base=https://opicnic.xyz users=100 duration=300s topic=MOVIE_WATCHING/LEVEL_3 audio=scripts/test_audio.webm
# 서버 기동 명령을 여기 손으로 적을 것:
#   
user attemptId                             q   http  submit_s  complete_s
96  bccf4f14-dbe0-4bbf-878c-1dce02bea8a5  2   202   1.409445  10.7
96  0fd0b335-9f19-4811-9007-5090b6f58275  3   202   1.624999  11.5
96  2ccedb44-fa27-45a0-b7ce-0d6472f22e68  3   202   1.692591  15.4
96  90445e4b-3af9-41e2-82cf-28ecebb25077  3   202   1.928647  15.0
97  0c570607-7bb3-4ae8-8e58-cb2fae21ab3d  3   202   1.743815  12.0
97  a921598b-4c2c-4273-a441-ed2b90700257  3   202   1.769565  11.5
97  beeb7689-19b6-4ff8-bab9-dd3f7f096f6d  3   202   1.903178  22.0
98  7ac9c9cd-52ba-4803-bd28-9265c7730c85  2   202   1.251766  10.8
98  4df1317f-2341-406a-b00e-4fc4229f3c51  3   202   1.519246  14.9
98  a4755405-4ba7-4380-b3d8-699b40547bf6  3   202   1.867383  11.4
98  59695c22-b48d-45bf-b85f-a8845eaf938b  2   202   2.540194  12.0
99  0aa63ecb-9c1c-4664-a641-85b2e570f037  3   202   1.797049  33.8
99  a3d5bfae-96bc-4422-810a-3d55b89e54e7  3   202   1.842726  10.9
99  cf7a4fbf-4d07-499f-b5ec-f98705acdba2  2   202   1.959940  11.1
100 cf512daa-e59f-4bd7-a64e-a2bfaaa5233b  3   202   1.811375  15.3
100 ddd1abf3-5165-426b-97cd-4089ef76ac29  3   202   1.837082  18.1
100 dc4796fc-1984-4691-a355-a436f9e12ca9  3   202   1.904918  12.4

# 콤보 343건 / 문항 956개 / 353s → 58 콤보/분
# 접수 HTTP: 202=343 비202=0  (SLO 100% 202)   R2 업로드 실패로 접수 안 함: 0건
# 접수 응답(클라이언트 측정, TLS·네트워크 포함): avg 1.754s  p50 1.778s  p95 2.129s  max 3.185s
# 접수 응답(서버 측정, http_server_requests): avg 0.015s over 343건  (SLO p95 ≤ 0.5s — 서버 측 p95는 Grafana '제출 API p95' 패널)
# 접수→완료(클라이언트 폴링 기준, +≤2s): avg 14.4s  p50 11.9s  p95 26.5s  max 34.0s
# 큐 깊이(5s 샘플 50회): avg 7  max 106   처리 중: avg 22  max 60
# HikariCP active: avg 0 max 3   pending max 0   힙 사용: avg 123MB max 190MB
# 잡 상태: COMPLETED=343 
# 문항 상태: DONE=956 
# 접수→완료 DB(초): min 7.9 / avg 11.3 / max 28.3
# GC 전: jvm_gc_pause_seconds_count{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 72 jvm_gc_pause_seconds_sum{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 0.314 jvm_gc_pause_seconds_count{action="end of minor GC",cause="Metadata GC Threshold",gc="G1 Young Generation"} 1 jvm_gc_pause_seconds_sum{action="end of minor GC",cause="Metadata GC Threshold",gc="G1 Young Generation"} 0.012 
# GC 후: jvm_gc_pause_seconds_count{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 125 jvm_gc_pause_seconds_sum{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 0.513 jvm_gc_pause_seconds_count{action="end of minor GC",cause="Metadata GC Threshold",gc="G1 Young Generation"} 1 jvm_gc_pause_seconds_sum{action="end of minor GC",cause="Metadata GC Threshold",gc="G1 Young Generation"} 0.012 
# 서버 생존: 1 (지표 응답=1)
